event_id,subscription_id,failure_timestamp,day_of_month,days_to_nearest_payday_window,error_reason,amount,prior_if_failure_count,prior_if_self_resolved_rate,tenure_days,bank_network_conditions,issuing_bank_downtime_flag,network_latency_bucket,is_month_end_settlement_rush,app_version,device_build,ui_theme
evt_SYN001980,sub_SYN01255,2026-06-30 23:57:00,30,0,insufficient_fund,863.0,1,1.0,64,good,False,medium,False,5.1.2,build_C3,dark
evt_SYN001981,sub_SYN01255,2026-08-12 21:42:00,12,9,insufficient_fund,863.0,2,0.5,107,good,False,low,False,5.1.2,build_C3,system
evt_SYN001982,sub_SYN01256,2026-06-16 15:28:00,16,12,insufficient_fund,759.0,0,,329,good,False,low,False,4.3.1,build_B7,system
evt_SYN001983,sub_SYN01256,2026-06-29 16:40:00,29,0,insufficient_fund,759.0,1,0.0,342,good,False,low,False,5.1.2,build_B7,light
evt_SYN001984,sub_SYN01257,2026-03-05 02:36:00,5,2,insufficient_fund,378.0,0,,548,good,False,low,False,5.1.2,build_C3,light
evt_SYN001985,sub_SYN01257,2026-04-09 01:44:00,9,6,insufficient_fund,378.0,1,0.0,583,good,True,low,False,5.1.2,build_B7,dark
evt_SYN001986,sub_SYN01257,2026-05-22 21:14:00,22,7,insufficient_fund,378.0,2,0.0,626,good,False,medium,True,4.4.0,build_D9,light
evt_SYN001987,sub_SYN01257,2026-06-09 05:23:00,9,6,insufficient_fund,378.0,3,0.0,644,good,False,medium,False,4.3.1,build_D9,system
evt_SYN001988,sub_SYN01258,2025-06-21 01:05:00,21,7,insufficient_fund,479.0,0,,154,poor,False,medium,False,4.2.0,build_B7,system
evt_SYN001989,sub_SYN01259,2026-06-15 11:56:00,15,12,insufficient_fund,369.0,0,,50,good,False,low,False,5.0.0,build_C3,light
evt_SYN001990,sub_SYN01260,2025-08-27 05:53:00,27,2,insufficient_fund,450.0,0,,341,good,False,low,False,4.2.0,build_A1,light
evt_SYN001991,sub_SYN01261,2025-07-10 20:13:00,10,7,insufficient_fund,2959.0,0,,253,degraded,False,medium,False,4.3.1,build_A1,light
evt_SYN001992,sub_SYN01262,2025-06-09 11:29:00,9,6,insufficient_fund,191.0,0,,26,good,False,low,False,4.3.1,build_B7,system
evt_SYN001993,sub_SYN01262,2025-10-25 02:41:00,25,4,insufficient_fund,191.0,1,0.0,164,good,False,medium,False,4.3.1,build_C3,dark
evt_SYN001994,sub_SYN01263,2026-06-16 08:18:00,16,12,insufficient_fund,104.0,0,,31,good,False,medium,False,5.1.2,build_E2,dark
evt_SYN001995,sub_SYN01264,2025-11-06 05:53:00,6,3,insufficient_fund,170.0,0,,187,good,False,low,False,4.3.1,build_E2,light
evt_SYN001996,sub_SYN01265,2026-06-09 11:48:00,9,6,insufficient_fund,1614.0,0,,47,good,False,low,False,5.0.0,build_B7,light
evt_SYN001997,sub_SYN01265,2026-07-05 02:10:00,5,2,insufficient_fund,1614.0,1,0.0,73,good,False,low,False,4.2.0,build_B7,light
evt_SYN001998,sub_SYN01266,2026-04-23 17:36:00,23,5,insufficient_fund,493.0,0,,186,good,False,low,False,4.3.1,build_A1,dark
evt_SYN001999,sub_SYN01267,2026-04-17 05:44:00,17,11,insufficient_fund,364.0,0,,396,good,False,low,False,4.3.1,build_A1,system
evt_SYN002000,sub_SYN01268,2025-01-19 10:23:00,19,10,insufficient_fund,776.0,0,,142,good,False,medium,False,5.1.2,build_D9,dark
evt_SYN002001,sub_SYN01269,2026-01-24 18:25:00,24,5,insufficient_fund,3724.0,0,,123,good,False,low,False,4.4.0,build_A1,light
evt_SYN002002,sub_SYN01270,2025-04-01 18:11:00,1,0,insufficient_fund,111.0,0,,177,good,False,low,False,5.1.2,build_A1,system
evt_SYN002003,sub_SYN01271,2024-12-15 00:08:00,15,12,insufficient_fund,856.0,0,,110,good,False,low,False,4.2.0,build_E2,dark
evt_SYN002004,sub_SYN01272,2026-05-29 17:36:00,29,0,insufficient_fund,770.0,0,,12,good,False,medium,False,4.4.0,build_A1,dark
evt_SYN002005,sub_SYN01273,2026-03-11 19:50:00,11,8,insufficient_fund,187.0,0,,86,poor,False,medium,False,4.3.1,build_C3,light
evt_SYN002006,sub_SYN01273,2026-04-07 13:12:00,7,4,insufficient_fund,187.0,1,0.0,113,good,False,medium,False,4.4.0,build_B7,light
evt_SYN002007,sub_SYN01274,2025-06-04 11:46:00,4,1,insufficient_fund,945.0,0,,135,good,False,medium,False,5.0.0,build_E2,light
evt_SYN002008,sub_SYN01275,2026-04-13 17:14:00,13,10,insufficient_fund,345.0,0,,481,degraded,False,low,False,4.4.0,build_B7,system
evt_SYN002009,sub_SYN01276,2026-01-04 13:57:00,4,1,insufficient_fund,315.0,0,,127,degraded,False,medium,False,5.1.2,build_A1,light
evt_SYN002010,sub_SYN01277,2025-05-24 12:18:00,24,5,insufficient_fund,370.0,0,,87,good,False,medium,False,4.4.0,build_D9,dark
evt_SYN002011,sub_SYN01278,2026-02-02 10:49:00,2,0,insufficient_fund,143.0,0,,310,good,False,low,False,4.2.0,build_C3,system
evt_SYN002012,sub_SYN01278,2026-02-18 04:38:00,18,8,insufficient_fund,143.0,1,1.0,326,good,False,low,False,4.3.1,build_B7,light
evt_SYN002013,sub_SYN01278,2026-03-23 17:23:00,23,6,insufficient_fund,143.0,2,1.0,359,good,False,high,False,4.4.0,build_D9,light
evt_SYN002014,sub_SYN01279,2025-03-31 08:45:00,31,0,insufficient_fund,136.0,0,,91,good,False,low,True,4.2.0,build_A1,system
evt_SYN002015,sub_SYN01279,2025-04-26 00:37:00,26,2,insufficient_fund,136.0,1,0.0,117,good,False,low,False,4.4.0,build_D9,system
evt_SYN002016,sub_SYN01279,2025-05-20 19:20:00,20,9,insufficient_fund,136.0,2,0.0,141,poor,False,low,False,4.3.1,build_D9,light
evt_SYN002017,sub_SYN01280,2025-03-11 10:35:00,11,8,insufficient_fund,98.0,0,,57,good,False,low,False,4.4.0,build_E2,dark
evt_SYN002018,sub_SYN01281,2026-04-23 22:16:00,23,5,insufficient_fund,85.0,0,,22,good,True,low,False,4.2.0,build_C3,system
evt_SYN002019,sub_SYN01282,2026-03-23 23:57:00,23,6,insufficient_fund,444.0,0,,41,good,False,low,False,4.3.1,build_D9,system
evt_SYN002020,sub_SYN01283,2026-04-30 15:41:00,30,0,insufficient_fund,453.0,0,,61,good,False,low,False,5.0.0,build_C3,dark
evt_SYN002021,sub_SYN01283,2026-05-28 22:19:00,28,1,insufficient_fund,453.0,1,0.0,89,good,False,low,False,4.3.1,build_C3,dark
evt_SYN002022,sub_SYN01284,2024-11-09 17:01:00,9,6,insufficient_fund,96.0,0,,84,good,False,medium,False,4.2.0,build_B7,system
evt_SYN002023,sub_SYN01285,2025-11-27 03:27:00,27,1,insufficient_fund,334.0,0,,454,degraded,False,medium,False,4.4.0,build_A1,system
evt_SYN002024,sub_SYN01286,2025-11-25 14:12:00,25,3,insufficient_fund,368.0,0,,371,good,False,low,False,5.0.0,build_D9,system
evt_SYN002025,sub_SYN01287,2026-04-14 11:14:00,14,11,insufficient_fund,487.0,0,,34,degraded,False,high,False,5.1.2,build_E2,light
evt_SYN002026,sub_SYN01288,2025-12-16 08:25:00,16,13,insufficient_fund,2322.0,0,,235,degraded,False,low,True,5.1.2,build_C3,dark
evt_SYN002027,sub_SYN01289,2026-04-06 22:32:00,6,3,insufficient_fund,472.0,0,,76,good,False,low,False,5.1.2,build_A1,dark
evt_SYN002028,sub_SYN01289,2026-05-05 14:50:00,5,2,insufficient_fund,472.0,1,1.0,105,good,False,low,False,4.3.1,build_D9,light
evt_SYN002029,sub_SYN01290,2026-01-19 00:20:00,19,10,insufficient_fund,714.0,0,,125,degraded,False,medium,False,4.3.1,build_B7,light
evt_SYN002030,sub_SYN01291,2026-02-24 19:30:00,24,2,insufficient_fund,103.0,0,,90,degraded,False,medium,True,4.2.0,build_D9,system
evt_SYN002031,sub_SYN01291,2026-03-26 21:59:00,26,3,insufficient_fund,103.0,1,0.0,120,good,False,low,False,4.2.0,build_D9,light
evt_SYN002032,sub_SYN01291,2026-05-01 10:20:00,1,0,insufficient_fund,103.0,2,0.0,156,good,False,low,False,4.4.0,build_D9,dark
evt_SYN002033,sub_SYN01292,2025-03-03 04:33:00,3,0,insufficient_fund,694.0,0,,126,good,False,low,False,4.3.1,build_C3,light
evt_SYN002034,sub_SYN01292,2025-03-25 06:15:00,25,4,insufficient_fund,694.0,1,0.0,148,good,False,high,False,4.4.0,build_C3,dark
evt_SYN002035,sub_SYN01293,2026-05-13 11:49:00,13,10,insufficient_fund,4187.0,0,,83,degraded,False,medium,False,4.4.0,build_E2,dark
evt_SYN002036,sub_SYN01294,2025-11-01 02:48:00,1,0,insufficient_fund,837.0,0,,241,good,False,medium,False,4.2.0,build_A1,light
evt_SYN002037,sub_SYN01295,2026-05-26 20:10:00,26,3,insufficient_fund,425.0,0,,683,poor,False,low,False,4.2.0,build_B7,light
evt_SYN002038,sub_SYN01296,2025-04-05 16:45:00,5,2,insufficient_fund,427.0,0,,59,poor,False,low,False,4.4.0,build_D9,system
evt_SYN002039,sub_SYN01297,2026-05-14 09:43:00,14,11,insufficient_fund,305.0,0,,38,good,False,low,False,4.4.0,build_A1,system
evt_SYN002040,sub_SYN01298,2025-06-17 20:17:00,17,11,insufficient_fund,423.0,0,,287,good,False,low,False,4.4.0,build_C3,light
evt_SYN002041,sub_SYN01299,2025-10-16 10:51:00,16,13,insufficient_fund,789.0,0,,223,good,False,medium,False,4.2.0,build_B7,system
evt_SYN002042,sub_SYN01300,2026-05-21 20:48:00,21,8,insufficient_fund,1840.0,0,,309,degraded,False,low,False,4.2.0,build_B7,system
evt_SYN002043,sub_SYN01301,2025-10-12 05:00:00,12,9,insufficient_fund,450.0,0,,230,degraded,False,high,False,5.0.0,build_D9,system
evt_SYN002044,sub_SYN01301,2025-11-28 07:25:00,28,0,insufficient_fund,450.0,1,0.0,277,degraded,False,high,False,5.0.0,build_E2,dark
evt_SYN002045,sub_SYN01302,2026-04-24 14:38:00,24,4,insufficient_fund,92.0,0,,578,good,False,high,False,5.1.2,build_A1,system
evt_SYN002046,sub_SYN01302,2026-05-10 09:17:00,10,7,insufficient_fund,92.0,1,0.0,594,degraded,False,low,False,5.1.2,build_C3,light
evt_SYN002047,sub_SYN01303,2025-10-31 00:22:00,31,0,insufficient_fund,485.0,0,,121,good,False,low,False,4.2.0,build_B7,light
evt_SYN002048,sub_SYN01304,2025-09-17 04:05:00,17,11,insufficient_fund,120.0,0,,115,degraded,False,low,False,5.0.0,build_A1,light
evt_SYN002049,sub_SYN01304,2025-09-28 09:20:00,28,0,insufficient_fund,120.0,1,0.0,126,good,False,high,True,5.0.0,build_E2,system
evt_SYN002050,sub_SYN01305,2025-09-11 03:24:00,11,8,insufficient_fund,175.0,0,,54,good,False,high,False,4.3.1,build_C3,light
evt_SYN002051,sub_SYN01306,2026-05-28 08:49:00,28,1,insufficient_fund,82.0,0,,47,degraded,False,high,True,4.3.1,build_C3,light
evt_SYN002052,sub_SYN01306,2026-06-23 18:36:00,23,5,insufficient_fund,82.0,1,1.0,73,good,False,low,False,4.3.1,build_D9,light
evt_SYN002053,sub_SYN01307,2025-06-22 12:04:00,22,6,insufficient_fund,933.0,0,,207,good,False,low,False,4.3.1,build_C3,dark
evt_SYN002054,sub_SYN01308,2026-03-16 20:31:00,16,13,insufficient_fund,172.0,0,,12,good,False,low,False,4.3.1,build_E2,light
evt_SYN002055,sub_SYN01309,2026-05-30 23:06:00,30,0,insufficient_fund,99.0,0,,275,degraded,False,medium,False,5.1.2,build_C3,light
evt_SYN002056,sub_SYN01310,2025-11-12 23:48:00,12,9,insufficient_fund,106.0,0,,70,good,False,low,False,5.1.2,build_E2,system
evt_SYN002057,sub_SYN01311,2025-12-07 01:38:00,7,4,insufficient_fund,845.0,0,,21,degraded,False,low,False,4.3.1,build_A1,system
evt_SYN002058,sub_SYN01312,2026-04-13 00:09:00,13,10,insufficient_fund,323.0,0,,233,degraded,False,low,False,5.1.2,build_B7,dark
evt_SYN002059,sub_SYN01312,2026-05-11 05:43:00,11,8,insufficient_fund,323.0,1,0.0,261,good,False,low,False,4.2.0,build_C3,dark
evt_SYN002060,sub_SYN01313,2025-10-23 16:51:00,23,6,insufficient_fund,166.0,0,,212,good,False,low,False,4.2.0,build_C3,dark
evt_SYN002061,sub_SYN01314,2026-02-03 15:24:00,3,0,insufficient_fund,117.0,0,,100,good,False,low,False,4.2.0,build_D9,system
evt_SYN002062,sub_SYN01315,2026-03-10 18:06:00,10,7,insufficient_fund,416.0,0,,38,good,False,low,False,5.1.2,build_B7,dark
evt_SYN002063,sub_SYN01316,2025-01-31 21:13:00,31,0,insufficient_fund,179.0,0,,123,degraded,False,low,False,4.3.1,build_C3,light
evt_SYN002064,sub_SYN01317,2024-08-03 20:03:00,3,0,insufficient_fund,304.0,0,,13,good,False,low,False,4.3.1,build_C3,dark
evt_SYN002065,sub_SYN01318,2025-09-24 03:35:00,24,4,insufficient_fund,303.0,0,,72,good,False,low,False,4.3.1,build_D9,system
evt_SYN002066,sub_SYN01318,2025-10-26 02:36:00,26,3,insufficient_fund,303.0,1,1.0,104,degraded,False,low,False,5.0.0,build_C3,light
evt_SYN002067,sub_SYN01318,2025-11-26 12:40:00,26,2,insufficient_fund,303.0,2,1.0,135,good,False,medium,False,4.3.1,build_A1,system
evt_SYN002068,sub_SYN01319,2025-12-06 10:16:00,6,3,insufficient_fund,3669.0,0,,52,good,False,low,False,5.0.0,build_B7,dark
evt_SYN002069,sub_SYN01319,2026-01-04 17:53:00,4,1,insufficient_fund,3669.0,1,1.0,81,good,False,low,False,5.1.2,build_D9,light
evt_SYN002070,sub_SYN01320,2026-06-17 11:29:00,17,11,insufficient_fund,103.0,0,,50,degraded,False,low,False,5.1.2,build_C3,dark
evt_SYN002071,sub_SYN01321,2026-05-25 00:53:00,25,4,insufficient_fund,445.0,0,,19,degraded,False,high,False,4.4.0,build_B7,dark
evt_SYN002072,sub_SYN01322,2025-10-21 04:23:00,21,8,insufficient_fund,137.0,0,,53,good,False,low,False,5.0.0,build_E2,dark
evt_SYN002073,sub_SYN01323,2025-08-16 05:28:00,16,13,insufficient_fund,4871.0,0,,363,good,False,high,False,5.1.2,build_E2,dark
evt_SYN002074,sub_SYN01323,2025-09-23 22:49:00,23,5,insufficient_fund,4871.0,1,1.0,401,good,False,low,False,4.4.0,build_E2,dark
evt_SYN002075,sub_SYN01323,2025-10-06 12:57:00,6,3,insufficient_fund,4871.0,2,0.5,414,good,False,low,False,4.4.0,build_D9,system
evt_SYN002076,sub_SYN01324,2025-03-09 15:47:00,9,6,insufficient_fund,4270.0,0,,63,good,False,low,False,4.4.0,build_A1,system
evt_SYN002077,sub_SYN01325,2025-10-16 00:31:00,16,13,insufficient_fund,839.0,0,,17,degraded,False,low,False,4.2.0,build_B7,dark
evt_SYN002078,sub_SYN01325,2025-11-16 08:38:00,16,12,insufficient_fund,839.0,1,1.0,48,poor,False,high,False,5.0.0,build_A1,dark
evt_SYN002079,sub_SYN01325,2025-12-16 06:29:00,16,13,insufficient_fund,839.0,2,0.5,78,good,True,low,False,5.1.2,build_C3,system
evt_SYN002080,sub_SYN01325,2026-01-20 19:29:00,20,9,insufficient_fund,839.0,3,0.3333333333333333,113,good,False,low,True,5.0.0,build_D9,light
evt_SYN002081,sub_SYN01326,2025-01-17 03:18:00,17,12,insufficient_fund,332.0,0,,178,poor,False,high,False,4.4.0,build_C3,system
evt_SYN002082,sub_SYN01327,2025-12-20 07:01:00,20,9,insufficient_fund,125.0,0,,138,good,False,low,False,4.2.0,build_A1,light
evt_SYN002083,sub_SYN01328,2026-04-24 23:33:00,24,4,insufficient_fund,698.0,0,,156,good,False,low,False,5.0.0,build_D9,light
evt_SYN002084,sub_SYN01329,2025-11-13 13:10:00,13,10,insufficient_fund,871.0,0,,99,degraded,False,low,False,4.2.0,build_B7,light
evt_SYN002085,sub_SYN01330,2026-04-27 04:54:00,27,1,insufficient_fund,149.0,0,,114,good,False,low,False,5.1.2,build_D9,dark
evt_SYN002086,sub_SYN01330,2026-05-08 04:21:00,8,5,insufficient_fund,149.0,1,0.0,125,good,False,low,True,4.4.0,build_D9,dark
evt_SYN002087,sub_SYN01330,2026-06-18 17:12:00,18,10,insufficient_fund,149.0,2,0.0,166,good,False,low,False,5.0.0,build_C3,light
evt_SYN002088,sub_SYN01331,2025-09-06 18:36:00,6,3,insufficient_fund,315.0,0,,352,good,False,low,False,4.2.0,build_B7,system
evt_SYN002089,sub_SYN01332,2025-11-14 16:11:00,14,11,insufficient_fund,385.0,0,,54,good,False,low,False,4.2.0,build_D9,dark
evt_SYN002090,sub_SYN01332,2025-12-15 04:14:00,15,12,insufficient_fund,385.0,1,0.0,85,good,False,low,False,5.0.0,build_B7,system
evt_SYN002091,sub_SYN01332,2026-01-07 02:45:00,7,4,insufficient_fund,385.0,2,0.0,108,good,False,low,False,4.3.1,build_C3,light
evt_SYN002092,sub_SYN01333,2026-01-15 09:12:00,15,12,insufficient_fund,749.0,0,,324,degraded,False,low,False,5.1.2,build_C3,system
evt_SYN002093,sub_SYN01334,2026-05-30 14:22:00,30,0,insufficient_fund,412.0,0,,271,good,False,low,False,4.2.0,build_A1,system
evt_SYN002094,sub_SYN01335,2026-05-19 20:31:00,19,10,insufficient_fund,486.0,0,,619,degraded,False,low,False,4.3.1,build_E2,light
evt_SYN002095,sub_SYN01335,2026-06-02 15:23:00,2,0,insufficient_fund,486.0,1,0.0,633,good,False,medium,False,5.1.2,build_E2,system
evt_SYN002096,sub_SYN01335,2026-07-10 19:10:00,10,7,insufficient_fund,486.0,2,0.5,671,good,False,medium,False,4.3.1,build_D9,dark
evt_SYN002097,sub_SYN01335,2026-08-23 19:10:00,23,6,insufficient_fund,486.0,3,0.3333333333333333,715,good,False,low,False,4.2.0,build_E2,light
evt_SYN002098,sub_SYN01336,2025-12-11 19:11:00,11,8,insufficient_fund,338.0,0,,278,good,False,low,False,4.4.0,build_A1,dark
evt_SYN002099,sub_SYN01337,2026-01-10 15:19:00,10,7,insufficient_fund,196.0,0,,200,degraded,False,low,False,4.4.0,build_D9,system
evt_SYN002100,sub_SYN01338,2026-03-17 22:14:00,17,12,insufficient_fund,305.0,0,,17,degraded,False,medium,False,4.2.0,build_B7,dark
evt_SYN002101,sub_SYN01338,2026-04-02 10:34:00,2,0,insufficient_fund,305.0,1,0.0,33,good,False,medium,False,4.2.0,build_A1,system
evt_SYN002102,sub_SYN01338,2026-05-13 01:28:00,13,10,insufficient_fund,305.0,2,0.0,74,good,False,low,False,4.4.0,build_E2,dark
evt_SYN002103,sub_SYN01339,2025-08-20 08:26:00,20,9,insufficient_fund,159.0,0,,347,good,False,low,False,4.2.0,build_E2,light
evt_SYN002104,sub_SYN01340,2025-08-26 12:48:00,26,3,insufficient_fund,694.0,0,,104,good,False,low,False,5.1.2,build_A1,light
evt_SYN002105,sub_SYN01341,2026-02-03 05:35:00,3,0,insufficient_fund,398.0,0,,82,good,False,medium,False,4.2.0,build_A1,system
evt_SYN002106,sub_SYN01341,2026-02-15 00:55:00,15,11,insufficient_fund,398.0,1,0.0,94,good,False,high,False,5.0.0,build_E2,dark
evt_SYN002107,sub_SYN01341,2026-03-21 14:16:00,21,8,insufficient_fund,398.0,2,0.0,128,degraded,False,medium,False,5.0.0,build_A1,dark
evt_SYN002108,sub_SYN01342,2025-09-02 10:55:00,2,0,insufficient_fund,425.0,0,,343,degraded,False,medium,False,4.2.0,build_E2,system
evt_SYN002109,sub_SYN01343,2026-05-18 00:35:00,18,11,insufficient_fund,107.0,0,,25,good,False,low,False,4.3.1,build_B7,system
evt_SYN002110,sub_SYN01343,2026-06-16 03:20:00,16,12,insufficient_fund,107.0,1,1.0,54,good,False,high,False,4.2.0,build_C3,light
evt_SYN002111,sub_SYN01344,2025-12-29 22:45:00,29,0,insufficient_fund,122.0,0,,66,good,False,low,False,4.3.1,build_B7,light
evt_SYN002112,sub_SYN01345,2026-03-12 00:03:00,12,9,insufficient_fund,445.0,0,,295,good,False,low,False,4.2.0,build_E2,light
evt_SYN002113,sub_SYN01346,2026-01-08 13:06:00,8,5,insufficient_fund,81.0,0,,94,degraded,False,medium,False,5.1.2,build_D9,dark
evt_SYN002114,sub_SYN01347,2026-02-07 12:48:00,7,4,insufficient_fund,167.0,0,,220,degraded,False,medium,False,4.2.0,build_A1,light
evt_SYN002115,sub_SYN01348,2026-03-17 19:46:00,17,12,insufficient_fund,846.0,0,,110,good,False,medium,False,5.0.0,build_D9,light
evt_SYN002116,sub_SYN01349,2026-03-21 20:00:00,21,8,insufficient_fund,363.0,0,,20,good,False,low,False,5.1.2,build_E2,light
evt_SYN002117,sub_SYN01350,2026-05-20 15:29:00,20,9,insufficient_fund,315.0,0,,14,good,False,low,False,4.3.1,build_B7,dark
evt_SYN002118,sub_SYN01350,2026-07-03 06:53:00,3,0,insufficient_fund,315.0,1,0.0,58,poor,False,high,False,4.2.0,build_E2,dark
evt_SYN002119,sub_SYN01350,2026-08-13 15:53:00,13,10,insufficient_fund,315.0,2,0.0,99,good,False,low,False,5.0.0,build_D9,system
evt_SYN002120,sub_SYN01351,2026-03-21 17:04:00,21,8,insufficient_fund,424.0,0,,39,good,True,low,True,5.1.2,build_A1,dark
evt_SYN002121,sub_SYN01351,2026-04-12 23:56:00,12,9,insufficient_fund,424.0,1,1.0,61,good,False,high,False,5.0.0,build_D9,light
evt_SYN002122,sub_SYN01352,2025-02-24 08:43:00,24,2,insufficient_fund,850.0,0,,206,good,False,low,False,4.3.1,build_A1,light
evt_SYN002123,sub_SYN01353,2025-08-30 08:21:00,30,0,insufficient_fund,163.0,0,,128,good,False,low,True,4.2.0,build_D9,system
evt_SYN002124,sub_SYN01354,2026-01-06 13:26:00,6,3,insufficient_fund,690.0,0,,197,good,False,medium,False,4.4.0,build_E2,dark
evt_SYN002125,sub_SYN01354,2026-02-10 12:01:00,10,7,insufficient_fund,690.0,1,1.0,232,poor,False,high,False,4.4.0,build_A1,dark
evt_SYN002126,sub_SYN01354,2026-03-11 13:55:00,11,8,insufficient_fund,690.0,2,1.0,261,good,False,medium,False,4.4.0,build_D9,dark
evt_SYN002127,sub_SYN01355,2026-05-26 21:59:00,26,3,insufficient_fund,4565.0,0,,264,good,False,low,False,5.0.0,build_E2,dark
evt_SYN002128,sub_SYN01356,2025-03-08 12:54:00,8,5,insufficient_fund,465.0,0,,46,degraded,False,low,False,4.2.0,build_C3,light
evt_SYN002129,sub_SYN01357,2026-06-05 15:43:00,5,2,insufficient_fund,352.0,0,,103,good,False,low,False,5.1.2,build_E2,light
evt_SYN002130,sub_SYN01358,2026-01-02 21:06:00,2,0,insufficient_fund,654.0,0,,44,good,True,low,False,4.4.0,build_B7,system
evt_SYN002131,sub_SYN01358,2026-01-31 20:19:00,31,0,insufficient_fund,654.0,1,0.0,73,good,False,low,False,4.4.0,build_A1,light
evt_SYN002132,sub_SYN01359,2026-01-29 21:00:00,29,0,insufficient_fund,365.0,0,,337,good,False,medium,False,5.1.2,build_B7,system
evt_SYN002133,sub_SYN01360,2026-04-12 13:42:00,12,9,insufficient_fund,414.0,0,,286,good,False,medium,False,4.4.0,build_E2,dark
evt_SYN002134,sub_SYN01360,2026-05-22 03:01:00,22,7,insufficient_fund,414.0,1,0.0,326,good,False,low,False,5.0.0,build_A1,light
evt_SYN002135,sub_SYN01361,2026-03-05 04:17:00,5,2,insufficient_fund,444.0,0,,452,good,False,low,False,5.1.2,build_A1,system
evt_SYN002136,sub_SYN01362,2024-12-28 22:38:00,28,1,insufficient_fund,165.0,0,,108,good,False,low,False,4.4.0,build_A1,dark
evt_SYN002137,sub_SYN01362,2025-01-26 02:53:00,26,3,insufficient_fund,165.0,1,0.0,137,good,False,medium,False,5.1.2,build_A1,dark
evt_SYN002138,sub_SYN01363,2025-11-07 17:04:00,7,4,insufficient_fund,122.0,0,,371,degraded,False,low,False,5.1.2,build_A1,system
evt_SYN002139,sub_SYN01364,2026-06-08 01:10:00,8,5,insufficient_fund,383.0,0,,136,good,False,low,False,4.2.0,build_E2,light
evt_SYN002140,sub_SYN01365,2026-05-16 04:20:00,16,13,insufficient_fund,96.0,0,,49,good,False,low,False,4.3.1,build_A1,dark
evt_SYN002141,sub_SYN01365,2026-06-23 04:48:00,23,5,insufficient_fund,96.0,1,1.0,87,good,False,low,False,5.0.0,build_A1,light
evt_SYN002142,sub_SYN01366,2026-04-02 22:33:00,2,0,insufficient_fund,491.0,0,,59,good,False,low,True,4.2.0,build_D9,dark
evt_SYN002143,sub_SYN01367,2025-03-23 00:35:00,23,6,insufficient_fund,466.0,0,,114,good,False,low,False,4.2.0,build_E2,light
evt_SYN002144,sub_SYN01368,2025-04-10 00:02:00,10,7,insufficient_fund,2757.0,0,,223,good,False,low,False,5.0.0,build_A1,system
evt_SYN002145,sub_SYN01369,2025-07-01 14:48:00,1,0,insufficient_fund,188.0,0,,313,good,False,medium,True,5.1.2,build_C3,system
evt_SYN002146,sub_SYN01370,2026-03-02 14:13:00,2,0,insufficient_fund,398.0,0,,118,good,False,medium,False,4.4.0,build_E2,dark
evt_SYN002147,sub_SYN01371,2026-04-10 14:15:00,10,7,insufficient_fund,307.0,0,,537,degraded,True,low,False,4.4.0,build_D9,dark
evt_SYN002148,sub_SYN01372,2025-07-26 21:01:00,26,3,insufficient_fund,184.0,0,,66,good,False,medium,False,4.4.0,build_B7,dark
evt_SYN002149,sub_SYN01372,2026-01-16 08:27:00,16,13,insufficient_fund,184.0,1,0.0,240,degraded,False,high,False,4.2.0,build_A1,light
